쌍,A,B,A비중,시나리오,CAGR,MDD,Calmar,Sharpe,Sortino,최악일
이평4일+RSI,이평4일,RSI,55,OOS 2024~2026,2.098284465915223,-0.3162737823417432,6.634392678328185,2.3029910475416093,3.32356342830183,-0.14068137127632385
이평4일+RSI,이평4일,RSI,60,OOS 2024~2026,2.136367408962555,-0.3216851246622937,6.641175625404879,2.3177670580813055,3.3481565639130206,-0.1402158278925022
이평4일+RSI,이평4일,RSI,65,OOS 2024~2026,2.1751417916590507,-0.326315415932966,6.665764733915862,2.3309735703025347,3.3697559804696278,-0.13978871602722032
이평4일+RSI,이평4일,RSI,70,OOS 2024~2026,2.2123908729333857,-0.33109981108511666,6.68194544020637,2.3412839060115327,3.3890622435221216,-0.139351087647535
이평4일+RSI,이평4일,RSI,75,OOS 2024~2026,2.250541910432134,-0.3353333965039481,6.7113563214859715,2.350781668692882,3.4166542572976177,-0.13894785390551379
이평4일+RSI,이평4일,RSI,80,OOS 2024~2026,2.2869997062682663,-0.339521742267221,6.735944776309143,2.357782368692819,3.4263957075797244,-0.13858958063249605
이평4일+RSI,이평4일,RSI,85,OOS 2024~2026,2.321029827680551,-0.3450870502173796,6.725925606940254,2.361516944761142,3.4365776052830865,-0.1382741083678658
이평4일+RSI,이평4일,RSI,90,OOS 2024~2026,2.357274482278776,-0.34917935424773683,6.750898796285446,2.365980673716606,3.4483931058226895,-0.13796118429449122
이평4일+RSI,이평4일,RSI,95,OOS 2024~2026,2.361981888230463,-0.3499105957078563,6.750243968612211,2.3585639792880673,3.4055832701424142,-0.13750663454229362
이평1일+중심주가,이평1일,중심주가,5,전체 2011~,0.7646111915931355,-0.3641556914093751,2.0996821129827623,1.4306162938083884,2.072644334505624,-0.23828997579971034
이평1일+중심주가,이평1일,중심주가,10,전체 2011~,0.7860285062609056,-0.3673287403362193,2.139850275645316,1.469499647905395,2.149084133991978,-0.23887928911560807
이평1일+중심주가,이평1일,중심주가,15,전체 2011~,0.8042066049414431,-0.37019858516699156,2.1723654199777034,1.498764282986132,2.2036721105688315,-0.23940970572154519
이평1일+중심주가,이평1일,중심주가,20,전체 2011~,0.8200647867477644,-0.37280311692481904,2.1997262080647837,1.520775374739178,2.2405713573469344,-0.23988959697064882
이평1일+중심주가,이평1일,중심주가,25,전체 2011~,0.8341185707021106,-0.37518509681771695,2.2232188265925865,1.5371961534955496,2.264288057378367,-0.24032539944040998
이평1일+중심주가,이평1일,중심주가,30,전체 2011~,0.8467504350493202,-0.3773669723429137,2.243838218782637,1.5493243120446045,2.2785685335224186,-0.2407234227017847
이평1일+중심주가,이평1일,중심주가,35,전체 2011~,0.8582417236215021,-0.3793716215164735,2.2622718067071723,1.5581588116508158,2.2854133169068587,-0.2410883914159282
이평1일+중심주가,이평1일,중심주가,40,전체 2011~,0.8687620970651899,-0.38122299071473,2.278881699753745,1.5644099640158233,2.2864345904020302,-0.2414253383272199
이평1일+중심주가,이평1일,중심주가,45,전체 2011~,0.8785010966358331,-0.38293182522641245,2.294144907168293,1.56871437622689,2.284310296911601,-0.24173508137520106
이평1일+중심주가,이평1일,중심주가,50,전체 2011~,0.8875419734287098,-0.38452523221129853,2.308150152656305,1.5714374122469625,2.2793247138801216,-0.2420251290728338
이평1일+중심주가,이평1일,중심주가,55,전체 2011~,0.8959967615352571,-0.38600541382142173,2.321202577614037,1.5729736876689526,2.272431311028564,-0.24229213421470186
이평1일+중심주가,이평1일,중심주가,60,전체 2011~,0.9039297702256095,-0.3873869401925918,2.3334027981847174,1.5735639931342154,2.2638346655890906,-0.24254156405114657
이평1일+중심주가,이평1일,중심주가,65,전체 2011~,0.9114076631338879,-0.38867847782531506,2.344888423545552,1.5734228875143237,2.25509948122307,-0.24923442738320212
이평1일+중심주가,이평1일,중심주가,70,전체 2011~,0.9184949389861121,-0.38989014727460025,2.3557787889910813,1.5727205685287728,2.245465456657787,-0.255717881591224
이평1일+중심주가,이평1일,중심주가,75,전체 2011~,0.9251941051856865,-0.39102616484956954,2.366067001019267,1.5715513333186204,2.2388792780513382,-0.26161004671664
이평1일+중심주가,이평1일,중심주가,80,전체 2011~,0.9315787116841796,-0.395933208783095,2.3528683399591483,1.570033851732751,2.2288136132363214,-0.2670065003784343
이평1일+중심주가,이평1일,중심주가,85,전체 2011~,0.9376719391328834,-0.4029643399231527,2.3269352799597653,1.5682524725347264,2.2221451971994255,-0.2719557730244566
이평1일+중심주가,이평1일,중심주가,90,전체 2011~,0.943492876302624,-0.4095321261767102,2.3038311673148533,1.5662577430095999,2.2193869957806585,-0.2765138054426829
이평1일+중심주가,이평1일,중심주가,95,전체 2011~,0.9490722905276991,-0.4156948737346795,2.2830983745386573,1.5641034521270112,2.225181982685347,-0.2807258611886876
이평1일+중심주가,이평1일,중심주가,5,IS 2017~2023,1.0155800393727907,-0.36273402294163126,2.799792617016825,1.6436797624349355,2.34085079706979,-0.2379866217765204
이평1일+중심주가,이평1일,중심주가,10,IS 2017~2023,1.0297934241705256,-0.36482070303025615,2.8227384455347653,1.6723843542736863,2.3932015301666096,-0.2383737731738842
이평1일+중심주가,이평1일,중심주가,15,IS 2017~2023,1.0434807030009008,-0.3668652288897223,2.8443161707062883,1.6977286885240925,2.437947335580983,-0.23874528389666982
이평1일+중심주가,이평1일,중심주가,20,IS 2017~2023,1.0566184872526008,-0.3688597484601067,2.8645535102805537,1.7196729227599832,2.47396927928842,-0.23911296114232672
이평1일+중심주가,이평1일,중심주가,25,IS 2017~2023,1.0693197037428752,-0.37082050009079814,2.883658544986171,1.738451875145439,2.5050820500943467,-0.23947661925838493
이평1일+중심주가,이평1일,중심주가,30,IS 2017~2023,1.081453930399627,-0.3727329367182117,2.901417674331293,1.754004715102182,2.5286257088798774,-0.23982812181826363
이평1일+중심주가,이평1일,중심주가,35,IS 2017~2023,1.0933273467594642,-0.3746038446039369,2.9186228665523255,1.7668249631499846,2.5447713443240247,-0.24016073814511252
이평1일+중심주가,이평1일,중심주가,40,IS 2017~2023,1.1047421462239408,-0.3764400563419593,2.9347093318368587,1.7768606642100497,2.555359641424429,-0.2405082904411443
이평1일+중심주가,이평1일,중심주가,45,IS 2017~2023,1.1157242347830332,-0.378235490031098,2.9498137117997567,1.7843275608610518,2.562043666202328,-0.2408408483943144
이평1일+중심주가,이평1일,중심주가,50,IS 2017~2023,1.126448074671437,-0.3799965028157871,2.9643643199987846,1.7896093491905172,2.561189489483613,-0.241148127888279
이평1일+중심주가,이평1일,중심주가,55,IS 2017~2023,1.1368343583157041,-0.38171995288698024,2.978189507039729,1.792832256135761,2.55874571920603,-0.24146584308419572
이평1일+중심주가,이평1일,중심주가,60,IS 2017~2023,1.1469390917391795,-0.38340613059875905,2.9914469284777048,1.7942450125075422,2.554590801786365,-0.24176536680033933
이평1일+중심주가,이평1일,중심주가,65,IS 2017~2023,1.1567679003243434,-0.3850622213578081,3.00410644348683,1.7940393781656212,2.5445734665777056,-0.2420659541289153
이평1일+중심주가,이평1일,중심주가,70,IS 2017~2023,1.1663458328935397,-0.38668906464529973,3.0162369188365843,1.7924075790627563,2.534903648431719,-0.24235691118008074
이평1일+중심주가,이평1일,중심주가,75,IS 2017~2023,1.1756182761413463,-0.38827976283475774,3.027760879316444,1.7894863002048396,2.5202964181598118,-0.24264995550508317
이평1일+중심주가,이평1일,중심주가,80,IS 2017~2023,1.1847335099341056,-0.38983928160763126,3.039030610379911,1.7855833647309265,2.504236286170164,-0.24293581535110131
이평1일+중심주가,이평1일,중심주가,85,IS 2017~2023,1.1936295429142807,-0.3913707415309695,3.049869129830769,1.7807423631428727,2.4907577504688088,-0.2432033003142413
이평1일+중심주가,이평1일,중심주가,90,IS 2017~2023,1.2022466941418708,-0.3928723029158653,3.0601462236428905,1.7750560254390388,2.47633815146411,-0.2434772636062964
이평1일+중심주가,이평1일,중심주가,95,IS 2017~2023,1.210752205742069,-0.39434548385740376,3.0702829252632693,1.7687899843029764,2.477845883246842,-0.2437356332972902
이평1일+중심주가,이평1일,중심주가,5,OOS 2024~2026,1.690728640150125,-0.32388983934330373,5.220073107505093,1.906022886998666,3.007572218136965,-0.15258603781544688
이평1일+중심주가,이평1일,중심주가,10,OOS 2024~2026,1.7838199458869681,-0.3236541900038018,5.511499622068896,1.96392652547813,3.1364521784551975,-0.14311809231266537
이평1일+중심주가,이평1일,중심주가,15,OOS 2024~2026,1.8226068058447802,-0.3234869106884929,5.634252099924654,1.9932180756680369,3.2030806565027774,-0.1369721024837416
이평1일+중심주가,이평1일,중심주가,20,OOS 2024~2026,1.8601172472570302,-0.3232982339612386,5.7535645167800284,2.020266909145525,3.2654660310287777,-0.13224524400965532
이평1일+중심주가,이평1일,중심주가,25,OOS 2024~2026,1.8972990526707743,-0.3231759400803378,5.870793018190425,2.045630411095271,3.3283369676856553,-0.1322566248472119
이평1일+중심주가,이평1일,중심주가,30,OOS 2024~2026,1.9339889365828373,-0.3230403743306187,5.986833505224577,2.0691165577069626,3.379633767935911,-0.13225620319475462
이평1일+중심주가,이평1일,중심주가,35,OOS 2024~2026,1.9686952861754645,-0.32296648000789496,6.095664435910932,2.089606094248693,3.4168874781721192,-0.1323213059399324
이평1일+중심주가,이평1일,중심주가,40,OOS 2024~2026,2.0045294550298376,-0.3228509596095547,6.208838460489786,2.109016998241263,3.4506939984382017,-0.13234321819150074
이평1일+중심주가,이평1일,중심주가,45,OOS 2024~2026,2.0388412648166683,-0.3227752462892237,6.316597348328745,2.125771063985024,3.4735729260116255,-0.13410109196052844
이평1일+중심주가,이평1일,중심주가,50,OOS 2024~2026,2.073143015942401,-0.3226616111471967,6.425130676598038,2.140475869665184,3.4838278600179895,-0.1482675537670789
이평1일+중심주가,이평1일,중심주가,55,OOS 2024~2026,2.1055753916943387,-0.32259661930578665,6.526960500160981,2.15234544812639,3.487020726258716,-0.162112301234558
이평1일+중심주가,이평1일,중심주가,60,OOS 2024~2026,2.1373745508262814,-0.32247717048228053,6.627987176982892,2.161970305157754,3.4806173337758044,-0.1760893699201862
이평1일+중심주가,이평1일,중심주가,65,OOS 2024~2026,2.170501256297893,-0.3223622597864704,6.733112175524554,2.17024221542659,3.4672850297735076,-0.19007049978554869
이평1일+중심주가,이평1일,중심주가,70,OOS 2024~2026,2.200804366695119,-0.3223363785760254,6.827663623999062,2.1750261530609114,3.4475226813814595,-0.20379309129230938
이평1일+중심주가,이평1일,중심주가,75,OOS 2024~2026,2.23313881072547,-0.32224863624752176,6.9298627194505125,2.1791505332218097,3.423762352271993,-0.21746352689520165
이평1일+중심주가,이평1일,중심주가,80,OOS 2024~2026,2.2629843092922344,-0.3221864353472871,7.023834839145066,2.179954699228999,3.394927209790906,-0.23111031738505117
이평1일+중심주가,이평1일,중심주가,85,OOS 2024~2026,2.292278697273504,-0.32872634692425784,6.973212578551454,2.1787578701988615,3.353785262645922,-0.24460045543688513
이평1일+중심주가,이평1일,중심주가,90,OOS 2024~2026,2.322408319164116,-0.33609153637738554,6.910047019322629,2.176126366760319,3.3090603851614615,-0.25811518572841785
이평1일+중심주가,이평1일,중심주가,95,OOS 2024~2026,2.3235744025629512,-0.34788879245370696,6.679072315536424,2.1568843840859553,3.2516074599787137,-0.27990848730938245
이평1일+RSI,이평1일,RSI,5,전체 2011~,0.8302720374970842,-0.4161827008398953,1.9949700836231739,1.465471930017845,2.080588618915708,-0.23978700089527782
이평1일+RSI,이평1일,RSI,10,전체 2011~,0.8408527446995313,-0.40487431361081605,2.0768241314211844,1.4951188213115967,2.128946853453784,-0.24008199021317334
이평1일+RSI,이평1일,RSI,15,전체 2011~,0.850603973998006,-0.39615682048920264,2.1471395417290045,1.519325559315948,2.168113756134864,-0.24036351144095525
이평1일+RSI,이평1일,RSI,20,전체 2011~,0.859650363353283,-0.39613635099441824,2.170087045016972,1.539082063302859,2.2034458567590156,-0.2406374347499568
이평1일+RSI,이평1일,RSI,25,전체 2011~,0.8681042103669483,-0.3961160077160448,2.1915403403470823,1.5550923586970078,2.2313907788739455,-0.24090253452965082
이평1일+RSI,이평1일,RSI,30,전체 2011~,0.8760296342972345,-0.3960956357190393,2.2116619202505543,1.5678556762603293,2.2542455075594323,-0.24115860339658635
이평1일+RSI,이평1일,RSI,35,전체 2011~,0.8834928685134238,-0.3960753819251125,2.230617980393614,1.5777927036640316,2.2713162358218497,-0.24140668793288356
이평1일+RSI,이평1일,RSI,40,전체 2011~,0.8905405276867977,-0.39605511645227576,2.248526759770081,1.5852426248514266,2.282505869463557,-0.2416485587346472
이평1일+RSI,이평1일,RSI,45,전체 2011~,0.8972276364979934,-0.39603481822264885,2.265527158760007,1.590515800392005,2.2887440616598025,-0.24188185248964666
이평1일+RSI,이평1일,RSI,50,전체 2011~,0.9035901201911778,-0.39601455003326114,2.281709397079692,1.59387026112367,2.292685235930742,-0.24210882441418213
이평1일+RSI,이평1일,RSI,55,전체 2011~,0.9096567454461351,-0.3959943290449388,2.2971458900435517,1.595531215200759,2.2930992010896163,-0.2423284079451029
이평1일+RSI,이평1일,RSI,60,전체 2011~,0.9154523584977217,-0.3959743142935823,2.311898336463787,1.5957018496403417,2.2893689300821576,-0.24254165298192754
이평1일+RSI,이평1일,RSI,65,전체 2011~,0.9210006174986913,-0.39595408775052876,2.326028814934141,1.5945629979134381,2.2840648568910717,-0.24274827476237482
이평1일+RSI,이평1일,RSI,70,전체 2011~,0.9263377070655519,-0.3959339954657235,2.339626598559522,1.5922932461681147,2.2761589987829103,-0.24684875733096645
이평1일+RSI,이평1일,RSI,75,전체 2011~,0.931443215045914,-0.39591387338381434,2.3526410102404687,1.589009098040762,2.266319735499007,-0.2543306843747719
이평1일+RSI,이평1일,RSI,80,전체 2011~,0.9363690168109167,-0.3970496263638812,2.358317335256146,1.5848652796612848,2.25785697029718,-0.2612739763476837
이평1일+RSI,이평1일,RSI,85,전체 2011~,0.9411186690982529,-0.40354660948522925,2.3321188853469974,1.5799730375586845,2.249241731321213,-0.2677330301127391
이평1일+RSI,이평1일,RSI,90,전체 2011~,0.9457040083802222,-0.40977399655777225,2.3078673032560073,1.5744481005825048,2.2414923405449536,-0.2737434719219649
이평1일+RSI,이평1일,RSI,95,전체 2011~,0.9501365240916808,-0.4157410839252156,2.2854044520233017,1.5683677078768103,2.2427264905923265,-0.27936636779342183
이평1일+RSI,이평1일,RSI,5,IS 2017~2023,1.2517796051543835,-0.39618806041580934,3.1595591342167384,1.7849196453217573,2.617459127900374,-0.23962964537867804
이평1일+RSI,이평1일,RSI,10,IS 2017~2023,1.2501096261205698,-0.39617421540083,3.1554542863315045,1.7984868052870473,2.6274911885140755,-0.23982570628836253
이평1일+RSI,이평1일,RSI,15,IS 2017~2023,1.2484672057888706,-0.3961605352992065,3.151417404174159,1.8109303843216302,2.639655179249478,-0.24001799771254706
이평1일+RSI,이평1일,RSI,20,IS 2017~2023,1.2468232749293877,-0.3961456029664686,3.1473863791312207,1.822105930181682,2.6518602997236806,-0.24021991598170567
이평1일+RSI,이평1일,RSI,25,IS 2017~2023,1.2451472232542642,-0.39613017814347673,3.143277871657829,1.8319577842344317,2.6611780609971896,-0.24043238127718014
이평1일+RSI,이평1일,RSI,30,IS 2017~2023,1.2434259902669091,-0.3961139494607969,3.139061353329012,1.8403118589938656,2.66835864329906,-0.2406390064343521
이평1일+RSI,이평1일,RSI,35,IS 2017~2023,1.2417002475228451,-0.3960979958228428,3.1348309272390336,1.8471749918925113,2.6725163535376253,-0.2408496514919738
이평1일+RSI,이평1일,RSI,40,IS 2017~2023,1.2401032946429211,-0.39608047720928574,3.130937690694764,1.8525166418358492,2.675530254391948,-0.24107337495482295
이평1일+RSI,이평1일,RSI,45,IS 2017~2023,1.2383532700803235,-0.39606226916857257,3.126663069117684,1.8560156334255138,2.67513780420515,-0.2412954640726226
이평1일+RSI,이평1일,RSI,50,IS 2017~2023,1.236584858870983,-0.3960428912912962,3.1223508515431324,1.8577020737015049,2.669557452643899,-0.24151542932453185
이평1일+RSI,이평1일,RSI,55,IS 2017~2023,1.2349005902054766,-0.39602364733290496,3.118249626056789,1.857587668051376,2.6608061104561807,-0.2417408542241548
이평1일+RSI,이평1일,RSI,60,IS 2017~2023,1.2331010746383666,-0.3960032845108101,3.1138657755367816,1.8553748964629329,2.650423490970141,-0.24198096008131087
이평1일+RSI,이평1일,RSI,65,IS 2017~2023,1.2314019144291053,-0.3959811278230363,3.1097489953597437,1.8512346401972655,2.6378191726384492,-0.24220724681389894
이평1일+RSI,이평1일,RSI,70,IS 2017~2023,1.2296153701353876,-0.3959582027088163,3.105417091307575,1.8449069425082159,2.619854917582679,-0.2424563906986965
이평1일+RSI,이평1일,RSI,75,IS 2017~2023,1.2278834212899272,-0.3959339805773068,3.1012327345573234,1.8365157389311864,2.6016226116823544,-0.24270092641344043
이평1일+RSI,이평1일,RSI,80,IS 2017~2023,1.226094166318218,-0.3959083904404477,3.0969138212862566,1.8258850128434294,2.5771089642998404,-0.2429529436289921
이평1일+RSI,이평1일,RSI,85,IS 2017~2023,1.2243821690228938,-0.39588230352992426,3.092793383552554,1.8131697115277734,2.5505560066630104,-0.2432000833863176
이평1일+RSI,이평1일,RSI,90,IS 2017~2023,1.2225299571571662,-0.39585423146536425,3.0883336844262907,1.7981288641319884,2.52840765502565,-0.24346665259661426
이평1일+RSI,이평1일,RSI,95,IS 2017~2023,1.2208538086995957,-0.39582394021719536,3.0843354447679245,1.7811772367520606,2.5094549884265707,-0.24372603214777355
이평1일+RSI,이평1일,RSI,5,OOS 2024~2026,1.58573434768025,-0.4128290875848535,3.841140063451357,1.8700075444581925,2.592734070052562,-0.19300141871592302
이평1일+RSI,이평1일,RSI,10,OOS 2024~2026,1.6911045360223182,-0.36729005042594554,4.604275378712676,1.9733378852208499,2.7593848463326807,-0.17565635313476213
이평1일+RSI,이평1일,RSI,15,OOS 2024~2026,1.7370477209946973,-0.34034117184115265,5.103842451965903,2.021731156622272,2.8516416274941574,-0.16488944587063192
이평1일+RSI,이평1일,RSI,20,OOS 2024~2026,1.781230457734722,-0.3130452516842225,5.690009505499541,2.061072390260635,2.9310387205064266,-0.15426931189032422
이평1일+RSI,이평1일,RSI,25,OOS 2024~2026,1.825651043434326,-0.2904070310391398,6.2865249401908345,2.093697226495734,3.008290672607409,-0.14375631006415823
이평1일+RSI,이평1일,RSI,30,OOS 2024~2026,1.8680495700111126,-0.29304849459659965,6.37454074822191,2.119492686283851,3.0714422696701544,-0.13349164860012386
이평1일+RSI,이평1일,RSI,35,OOS 2024~2026,1.9094463698533168,-0.29675164000355647,6.434493065751659,2.1399095219491797,3.128495770683192,-0.14159751336525994
이평1일+RSI,이평1일,RSI,40,OOS 2024~2026,1.9514683904020576,-0.30023783847925023,6.499741672423896,2.156541088823901,3.1747900622728435,-0.15660887979865667
이평1일+RSI,이평1일,RSI,45,OOS 2024~2026,1.9907122101147485,-0.30351466390830895,6.558866660610962,2.1680825689413488,3.2094309681155275,-0.17076335425232958
이평1일+RSI,이평1일,RSI,50,OOS 2024~2026,2.030160680787137,-0.30662590697285574,6.620969183034029,2.176861123507048,3.240360003888911,-0.18412005775877716
이평1일+RSI,이평1일,RSI,55,OOS 2024~2026,2.06794560094859,-0.3094723800267821,6.682165305897823,2.1827910120519793,3.2628905328602813,-0.19648221253190246
이평1일+RSI,이평1일,RSI,60,OOS 2024~2026,2.1042368108673166,-0.3121600830938821,6.740890090788667,2.1857079216176207,3.2803473948887865,-0.20839289770070402
이평1일+RSI,이평1일,RSI,65,OOS 2024~2026,2.1427639405101315,-0.3147784499485785,6.807212948853928,2.1884139875185897,3.291908380229416,-0.21965426789881304
이평1일+RSI,이평1일,RSI,70,OOS 2024~2026,2.1767104495338057,-0.3202100209732729,6.797758680124161,2.186978169233716,3.29636772482264,-0.23045657727355728
이평1일+RSI,이평1일,RSI,75,OOS 2024~2026,2.213667892907035,-0.32591323463873023,6.792200063188141,2.186584724747164,3.310868144113546,-0.24055845507988338
이평1일+RSI,이평1일,RSI,80,OOS 2024~2026,2.2479260287451432,-0.3312881254007136,6.785410814305936,2.1839667064792745,3.308984081362719,-0.25015967553728224
이평1일+RSI,이평1일,RSI,85,OOS 2024~2026,2.280404477309358,-0.33650779042042944,6.776676624515122,2.179303664979466,3.3114537785714386,-0.25952192302084875
이평1일+RSI,이평1일,RSI,90,OOS 2024~2026,2.3151886455980026,-0.34135554073320507,6.782337971210773,2.1757858548999356,3.300562682418641,-0.26822171999328814
이평1일+RSI,이평1일,RSI,95,OOS 2024~2026,2.3171989820283683,-0.34839052662877024,6.651153819970181,2.1558936326814733,3.258049162997456,-0.280921879246258
중심주가+RSI,중심주가,RSI,5,전체 2011~,0.8157547673378625,-0.42088608678298656,1.9381842093499149,1.4383807709744054,2.036971346947823,-0.23942506190174806
중심주가+RSI,중심주가,RSI,10,전체 2011~,0.8127088888648977,-0.41370791140401375,1.9644509240995212,1.4474679908417154,2.0468773609096496,-0.23936574668649868
중심주가+RSI,중심주가,RSI,15,전체 2011~,0.809586132101491,-0.40622029305009344,1.9929731378576307,1.4560716854808575,2.0635775308703153,-0.23930179666380602
중심주가+RSI,중심주가,RSI,20,전체 2011~,0.806375979967394,-0.3988886800817628,2.021556439761855,1.4641001197037873,2.0813797656837187,-0.23923368267440226
중심주가+RSI,중심주가,RSI,25,전체 2011~,0.8030826551969938,-0.3929880317500539,2.043529548777114,1.471462634090751,2.0966284979259338,-0.23916610865779242
중심주가+RSI,중심주가,RSI,30,전체 2011~,0.7996967575413347,-0.39016191347783036,2.04965356667694,1.4780162594277477,2.1122010449917856,-0.23909505426638056
중심주가+RSI,중심주가,RSI,35,전체 2011~,0.7962144927904424,-0.3889270714070483,2.0472076934884536,1.483640728384466,2.126898663774727,-0.23901857200633714
중심주가+RSI,중심주가,RSI,40,전체 2011~,0.7926343015819484,-0.3876112284691544,2.0449208984796607,1.4881727318634712,2.1385130746852954,-0.23894180739387605
중심주가+RSI,중심주가,RSI,45,전체 2011~,0.788945212777298,-0.38620513536582013,2.0428138844658177,1.4914334003737106,2.1485292898425774,-0.2388598559320828
중심주가+RSI,중심주가,RSI,50,전체 2011~,0.7851386222963763,-0.384700208733906,2.04091031008369,1.4932190726030201,2.1568134140875634,-0.23877402889568589
중심주가+RSI,중심주가,RSI,55,전체 2011~,0.7812283162205975,-0.3830823207912587,2.039322291373212,1.493346175758159,2.1595232045859936,-0.23868295433188125
중심주가+RSI,중심주가,RSI,60,전체 2011~,0.7771549260319748,-0.3813495026639948,2.0379072756172496,1.4915066600599167,2.1606456584760627,-0.23858852782530493
중심주가+RSI,중심주가,RSI,65,전체 2011~,0.7729659286391117,-0.37947323289338086,2.0369445368925114,1.4875426612122988,2.1563213731651603,-0.23849082442108172
중심주가+RSI,중심주가,RSI,70,전체 2011~,0.7686119375391185,-0.3774454309401758,2.0363524751765816,1.4811523333820826,2.147743797416136,-0.2383889921020973
중심주가+RSI,중심주가,RSI,75,전체 2011~,0.7641159345854978,-0.37524208585491103,2.0363279157363667,1.4721231916480388,2.134963126258203,-0.23827956482201762
중심주가+RSI,중심주가,RSI,80,전체 2011~,0.7594462234037684,-0.3728407959161669,2.0369182549822944,1.4601847354556692,2.1151731402442175,-0.23816491101521664
중심주가+RSI,중심주가,RSI,85,전체 2011~,0.754541020315656,-0.37021685209850264,2.0381055482447277,1.445055785544181,2.089337979063062,-0.2380424876152588
중심주가+RSI,중심주가,RSI,90,전체 2011~,0.7494854630941337,-0.3673360783633579,2.040326304003183,1.426656160319694,2.058441270107451,-0.23791404579226683
중심주가+RSI,중심주가,RSI,95,전체 2011~,0.7441532054199478,-0.3641557587598251,2.043502505505469,1.4046719325590007,2.021636582776509,-0.23777883441187375
중심주가+RSI,중심주가,RSI,5,IS 2017~2023,1.244216931133871,-0.3952684335460145,3.147777119391518,1.7779804671458426,2.5962281341647486,-0.23937036917978183
중심주가+RSI,중심주가,RSI,10,IS 2017~2023,1.2347663211692352,-0.3942884174064851,3.131632243450543,1.7852204135006053,2.601822326016357,-0.23931037471507288
중심주가+RSI,중심주가,RSI,15,IS 2017~2023,1.225084087259436,-0.3932567387459953,3.1152271952565784,1.7918432749186313,2.613795559126646,-0.23923668624064054
중심주가+RSI,중심주가,RSI,20,IS 2017~2023,1.2151794251217964,-0.39216937851384137,3.09860864131417,1.7977516910324156,2.6252862256660583,-0.23917227696414478
중심주가+RSI,중심주가,RSI,25,IS 2017~2023,1.2048922977810639,-0.39102154774272213,3.0813961653433966,1.802693614837718,2.6322034623989534,-0.23909743818613205
중심주가+RSI,중심주가,RSI,30,IS 2017~2023,1.194363366422483,-0.38980636210935427,3.063991464786361,1.8066629837201766,2.6408464462769694,-0.23902111409543458
중심주가+RSI,중심주가,RSI,35,IS 2017~2023,1.183506758989994,-0.3885167900851708,3.046217793394579,1.8094352199188193,2.6470355317068837,-0.23894104755982437
중심주가+RSI,중심주가,RSI,40,IS 2017~2023,1.1724396803145964,-0.38715429607936436,3.028352499733732,1.810858123201843,2.6505184456806417,-0.23886324288352634
중심주가+RSI,중심주가,RSI,45,IS 2017~2023,1.160898772224959,-0.3857060633914744,3.0098017179644354,1.810556011185101,2.6514503377579266,-0.238784412248486
중심주가+RSI,중심주가,RSI,50,IS 2017~2023,1.1489141825341878,-0.38415948606382,2.9907218856059172,1.8083296175784473,2.64849145444015,-0.2386931837409394
중심주가+RSI,중심주가,RSI,55,IS 2017~2023,1.1366915822257373,-0.38251382181119997,2.9716353172377183,1.8040876961996488,2.6405961759022785,-0.23860605142173053
중심주가+RSI,중심주가,RSI,60,IS 2017~2023,1.1238974192868767,-0.38074828220394663,2.9518121862066984,1.7972782383738413,2.6284543985940547,-0.23851775715214985
중심주가+RSI,중심주가,RSI,65,IS 2017~2023,1.1107639174893458,-0.3788621284029037,2.9318420454738505,1.787766127694187,2.608328395447638,-0.23840114920913702
중심주가+RSI,중심주가,RSI,70,IS 2017~2023,1.0968732407479078,-0.37683323874189356,2.910765633121857,1.774863723238671,2.585956853792129,-0.2383189548520549
중심주가+RSI,중심주가,RSI,75,IS 2017~2023,1.0827056267526305,-0.374652562091627,2.889892493215723,1.7587401023511178,2.5555441419238725,-0.23820299626779484
중심주가+RSI,중심주가,RSI,80,IS 2017~2023,1.0677744511374914,-0.3722871925948724,2.868147151920579,1.7385514857841988,2.5173788198158022,-0.238095429122531
중심주가+RSI,중심주가,RSI,85,IS 2017~2023,1.0522266477771498,-0.3697363412054987,2.8458837569129414,1.7141484087519352,2.4738261517383155,-0.23797122208926158
중심주가+RSI,중심주가,RSI,90,IS 2017~2023,1.0358524140523984,-0.36695153603492947,2.82285891277424,1.6849683967265823,2.41982530453126,-0.23785625564292034
중심주가+RSI,중심주가,RSI,95,IS 2017~2023,1.0188376714389658,-0.3639280006163268,2.7995583459187614,1.651025272875221,2.361436296993742,-0.23772214571796935
중심주가+RSI,중심주가,RSI,5,OOS 2024~2026,1.5571245345765377,-0.4132119534757531,3.7683433924858813,1.8540225661533751,2.588202482344053,-0.19306344962032795
중심주가+RSI,중심주가,RSI,10,OOS 2024~2026,1.6053205297015962,-0.3844135958133955,4.176024332086477,1.926182493935914,2.713080153354505,-0.17200207237325804
중심주가+RSI,중심주가,RSI,15,OOS 2024~2026,1.61091369339678,-0.3671040711843351,4.388166244519493,1.9527247377054227,2.780145463528846,-0.15974765294507964
중심주가+RSI,중심주가,RSI,20,OOS 2024~2026,1.6163008040342053,-0.350308606583311,4.613934038899538,1.971807888071009,2.8340591062758462,-0.152044792599331
중심주가+RSI,중심주가,RSI,25,OOS 2024~2026,1.6225417783731562,-0.3337577676224939,4.86143525566835,1.985176472007734,2.883416962015598,-0.1523073861965768
